evyear evjday evmonth evday evhour evmin evsec evmsec evla evlo evdp 
2014 254 9 11 12 24 45 569899 65.02 -16.6763 2.30273 
2014 254 9 11 14 23 28 894500 65.004 -16.8598 3.19629 
2014 254 9 11 14 50 11 254699 65.0215 -16.6756 1.97559 
2014 254 9 11 14 55 10 893700 65.0064 -16.6876 4.16309 
2014 254 9 11 15 23 23 369499 65.2379 -16.1478 36.8584 
2014 254 9 11 15 23 31 876300 65.1975 -16.2479 0.842773 
2014 254 9 11 15 23 34 868099 65.1135 -16.57 4.02637 
2014 254 9 11 15 24 41 3799 65.1942 -16.2605 0.935547 
2014 254 9 11 15 24 48 967700 65.1964 -16.2468 1.04785 
2014 254 9 11 15 44 4 911620 65.0606 -16.4493 5.67676 
2014 254 9 11 15 54 26 363499 65.0299 -16.5271 2.7959 
2014 254 9 11 16 26 3 551330 65.1867 -16.2748 14.876 
2014 254 9 11 16 28 1 731980 65.0291 -16.5272 2.90332 
2014 254 9 11 16 40 35 11600 65.0417 -16.5382 4.32422 
2014 254 9 11 16 44 53 960500 65.1978 -16.2479 0.725586 
2014 254 9 11 16 54 12 703900 65.0221 -16.6805 2.54199 
2014 254 9 11 16 58 6 373020 65.062 -16.4498 4.27539 
2014 254 9 11 18 7 52 972400 65.0262 -16.6085 4.10449 
2014 254 9 11 18 24 20 428699 65.2135 -16.3525 3.00098 
2014 254 9 11 18 43 26 434499 65.0615 -16.4482 4.31445 
2014 254 9 11 19 44 3 581280 65.2185 -16.1782 1.84863 
2014 254 9 11 19 45 11 926500 65.028 -16.5405 4.10449 
2014 254 9 11 20 22 31 221599 65.0199 -16.6019 3.76758 
2014 254 9 11 20 26 1 861529 65.0994 -16.4323 4.80762 
2014 254 9 11 20 36 36 776899 65.1221 -16.35 6.11621 
2014 254 9 11 20 37 43 733800 65.1378 -16.3135 4.37793 
2014 254 9 11 20 55 8 953889 65.199 -16.244 1.2041 
2014 254 9 11 21 7 17 956800 65.0288 -16.5405 4.3584 
2014 254 9 11 21 23 15 462999 65.0153 -16.6565 2.37109 
2014 254 9 11 22 11 39 43700 65.2431 -16.3295 7.7666 
2014 254 9 11 22 12 4 717450 65.2348 -16.3516 2.68848 
2014 255 9 12 0 13 30 87399 65.1918 -16.2502 0.930664 
2014 255 9 12 0 14 13 756100 65.1974 -16.2425 0.500977 
2014 255 9 12 0 32 13 811600 65.192 -16.2472 0.745117 
2014 255 9 12 0 34 24 328600 65.2108 -16.3578 2.50293 
2014 255 9 12 0 56 17 782699 65.0433 -16.5279 3.43066 
2014 255 9 12 1 30 58 762900 65.1293 -16.3328 4.41211 
2014 255 9 12 2 21 12 156800 65.0288 -16.5276 2.91309 
2014 255 9 12 2 22 2 963960 65.0281 -16.5298 3.1377 
2014 255 9 12 2 37 6 974680 65.1124 -16.3783 2.81543 
2014 255 9 12 2 56 41 474899 65.1149 -16.3808 3.10352 
2014 255 9 12 2 58 26 794899 65.2128 -16.3534 2.80566 
2014 255 9 12 4 7 20 329299 65.042 -16.6444 5.40332 
2014 255 9 12 8 31 29 330700 65.0358 -16.5849 3.26465 
2014 255 9 12 8 32 6 30300 65.0291 -16.5959 3.81152 
2014 255 9 12 10 32 13 650700 65.1626 -16.3971 2.25879 
2014 255 9 12 17 22 38 168700 65.1263 -16.3309 4.36816 
2014 255 9 12 18 46 36 55199 65.1308 -16.3229 4.48535 
2014 255 9 12 19 12 25 54899 65.0367 -16.5795 2.09277 
2014 255 9 12 19 16 40 993499 65.0345 -16.5838 2.2002 
2014 255 9 12 21 54 44 132599 65.1385 -16.3089 4.63184 
2014 255 9 12 21 59 49 565100 65.1375 -16.3144 4.2998 
2014 255 9 12 22 12 12 409800 65.1358 -16.3164 5.74023 
2014 255 9 12 22 54 20 420999 65.1386 -16.3138 4.47559 
2014 255 9 12 23 2 25 545400 65.0354 -16.5775 2.32715 
2014 255 9 12 23 12 51 395200 65.0333 -16.5849 3.61133 
2014 255 9 12 23 13 44 716400 65.154 -16.0809 0.955078 
2014 255 9 12 23 14 4 79200 65.0325 -16.5794 3.61621 
2014 255 9 12 23 57 10 92000 65.1676 -16.4153 4.84668 
2014 256 9 13 1 33 27 710999 65.0363 -16.4272 3.30371 
2014 256 9 13 3 22 28 657299 65.1424 -16.3384 2.85449 
2014 256 9 13 3 54 14 304299 65.1777 -16.2764 1.01367 
2014 256 9 13 4 51 52 42000 65.1385 -16.3089 4.53418 
2014 256 9 13 5 45 23 94400 65.0149 -16.6503 0.818359 
2014 256 9 13 7 48 2 947020 65.1765 -16.2707 0.642578 
2014 256 9 13 7 53 25 56799 65.144 -16.3374 2.89355 
2014 256 9 13 8 4 43 374000 65.1602 -16.0727 1.24805 
2014 256 9 13 8 8 19 191800 65.1714 -16.2868 13.499 
2014 256 9 13 9 39 21 896599 65.1035 -16.8061 2.44434 
2014 256 9 13 9 47 27 739200 65.1073 -16.3851 2.66895 
2014 256 9 13 10 48 47 409500 65.1404 -16.3456 2.70801 
2014 256 9 13 12 20 15 381500 65.0729 -16.4941 3.21582 
2014 256 9 13 12 26 19 813099 65.0565 -16.5205 2.33691 
2014 256 9 13 12 34 38 316099 65.2156 -16.3498 2.60059 
2014 256 9 13 12 55 1 763879 65.2154 -16.3519 2.64941 
2014 256 9 13 13 5 37 332799 65.1395 -16.3387 2.97168 
2014 256 9 13 13 8 57 442000 65.1558 -16.4391 5.05664 
2014 256 9 13 13 42 46 886400 65.2001 -16.2424 1.0332 
2014 256 9 13 14 16 28 585100 65.0426 -16.3686 6.01855 
2014 256 9 13 14 16 48 158700 65.1287 -16.3335 4.13379 
2014 256 9 13 14 17 28 233399 65.1399 -16.3307 4.25098 
2014 256 9 13 14 45 1 93199 65.1427 -16.34 2.75684 
2014 256 9 13 15 26 17 865400 65.1559 -16.4399 4.68555 
2014 256 9 13 15 27 43 369799 65.1512 -16.4526 5.80371 
2014 256 9 13 15 39 3 857990 65.143 -16.3716 2.66895 
2014 256 9 13 15 39 17 57999 65.1468 -16.3702 3.94336 
2014 256 9 13 16 11 19 401599 65.1488 -16.2725 4.6123 
2014 256 9 13 16 30 25 628699 65.0568 -16.5213 2.46387 
2014 256 9 13 16 31 14 43599 65.1685 -16.3291 3.02051 
2014 256 9 13 16 33 4 225489 65.1435 -16.3387 2.84473 
2014 256 9 13 16 35 35 670600 65.1657 -16.3344 2.7666 
2014 256 9 13 16 45 53 245499 65.0506 -16.5285 3.24512 
2014 256 9 13 17 12 54 821100 65.1496 -16.2772 4.51953 
2014 256 9 13 17 31 37 483600 65.1462 -16.3208 3.66016 
2014 256 9 13 17 35 0 746616 65.1664 -16.3168 4.41699 
2014 256 9 13 17 52 10 422000 65.1662 -16.3343 3.08887 
2014 256 9 13 18 8 51 949100 65.1679 -16.3275 3.32324 
2014 256 9 13 18 27 41 756500 65.1409 -16.3435 2.96191 
2014 256 9 13 18 30 52 458399 65.1662 -16.3339 2.99121 
2014 256 9 13 19 1 6 411260 65.1377 -16.3401 3.77246 
2014 256 9 13 19 1 19 67299 65.1411 -16.341 3.06934 
2014 256 9 13 19 13 9 138880 65.1626 -16.3393 4.26074 
2014 256 9 13 20 35 45 486899 65.0691 -16.5322 1.5752 
2014 256 9 13 20 55 48 583100 65.143 -16.3408 2.88379 
2014 256 9 13 20 56 12 206099 65.1437 -16.337 3.0498 
2014 256 9 13 21 18 12 808500 65.2094 -16.2375 1.19434 
2014 256 9 13 21 21 14 14599 65.1092 -16.3774 3.68457 
2014 256 9 13 21 28 37 993899 65.1423 -16.3459 2.91309 
2014 256 9 13 21 42 49 161000 65.167 -16.3351 2.7666 
2014 256 9 13 22 9 36 609099 65.1647 -16.3349 2.7959 
2014 256 9 13 22 43 7 814359 65.1698 -16.3265 2.94238 
2014 256 9 13 23 1 53 988100 65.058 -16.7473 4.31934 
2014 256 9 13 23 43 32 171100 65.1776 -16.2722 1.26758 
2014 257 9 14 0 4 58 217300 65.1396 -16.3193 4.86133 
2014 257 9 14 0 28 16 734899 65.1384 -16.3201 4.75879 
2014 257 9 14 0 32 57 644300 65.14 -16.3187 4.88574 
2014 257 9 14 0 35 3 492090 65.1392 -16.3213 4.71973 
2014 257 9 14 0 46 41 901000 65.1397 -16.3208 4.94434 
2014 257 9 14 0 52 1 390009 65.1339 -16.3043 6.13574 
2014 257 9 14 0 55 43 600900 65.1346 -16.3288 6.49707 
2014 257 9 14 1 3 34 61199 65.1359 -16.3149 5.52051 
2014 257 9 14 1 14 47 571899 65.1383 -16.3151 5.0127 
2014 257 9 14 1 15 11 378000 65.1383 -16.3122 5.05176 
2014 257 9 14 1 21 29 612500 65.1647 -16.3345 2.68848 
2014 257 9 14 1 38 39 36099 65.136 -16.3004 7.78613 
2014 257 9 14 2 32 30 239000 65.1375 -16.311 5.21777 
2014 257 9 14 2 33 19 322900 65.1697 -16.3288 2.79102 
2014 257 9 14 2 45 24 358200 65.1268 -16.3159 4.17285 
2014 257 9 14 3 19 38 230800 65.1169 -16.8721 0.896484 
2014 257 9 14 3 39 19 266100 65.1564 -16.4027 4.22168 
2014 257 9 14 4 1 53 623699 65.1646 -16.3337 3.01074 
2014 257 9 14 4 9 23 308399 65.0748 -16.2859 6.24316 
2014 257 9 14 4 26 46 633800 65.1623 -16.3347 3.03027 
2014 257 9 14 4 37 55 509000 65.1424 -16.3392 2.83496 
2014 257 9 14 4 39 30 491299 65.1639 -16.3371 3.16699 
2014 257 9 14 5 28 35 649200 65.0506 -16.198 -0.0458984 
2014 257 9 14 6 16 10 20300 65.0941 -16.3826 3.92871 
2014 257 9 14 6 27 53 659500 65.0333 -16.5849 1.36523 
2014 257 9 14 6 31 45 546999 65.0946 -16.3826 3.80176 
2014 257 9 14 7 37 22 732299 65.1102 -16.3804 3.86523 
2014 257 9 14 8 1 25 890200 65.119 -16.3301 4.12891 
2014 257 9 14 8 3 29 890799 65.1072 -16.3027 4.68555 
2014 257 9 14 8 38 5 846320 65.1116 -16.3207 3.31348 
2014 257 9 14 8 38 29 59100 65.1059 -16.3032 4.44141 
2014 257 9 14 8 42 4 679719 65.1121 -16.3149 3.82129 
2014 257 9 14 9 25 39 919100 65.0895 -16.4544 1.19434 
2014 257 9 14 9 57 24 389199 65.0879 -16.4483 2.34668 
2014 257 9 14 10 4 5 735509 65.1109 -16.3835 3.57715 
2014 257 9 14 10 50 8 502909 65.1621 -16.0823 0.764648 
2014 257 9 14 11 24 40 697699 65.0643 -16.3031 2.4541 
2014 257 9 14 11 50 5 381210 65.1317 -16.3266 4.76855 
2014 257 9 14 11 53 56 541699 65.1564 -16.4027 4.52441 
2014 257 9 14 13 41 5 228430 65.0358 -16.5853 3.19629 
2014 257 9 14 15 14 43 498699 65.1267 -16.3348 4.19727 
2014 257 9 14 16 24 25 310600 65.1787 -16.2677 1.2627 
2014 257 9 14 16 57 9 329439 65.0378 -16.581 2.59082 
2014 257 9 14 16 58 24 400800 65.0374 -16.5813 2.75195 
2014 257 9 14 16 58 46 950800 65.036 -16.588 2.92773 
2014 257 9 14 17 2 34 990800 65.0342 -16.5838 3.0498 
2014 257 9 14 17 5 37 944200 65.0376 -16.5819 2.71777 
2014 257 9 14 17 7 28 549499 65.0385 -16.5795 2.73242 
2014 257 9 14 17 10 52 862200 65.0365 -16.5828 2.85449 
2014 257 9 14 17 18 0 303300 65.0363 -16.5836 2.91309 
2014 257 9 14 17 23 18 246500 65.0381 -16.5802 2.59082 
2014 257 9 14 17 26 52 761200 65.0329 -16.5872 3.19629 
2014 257 9 14 18 12 17 824000 65.0366 -16.584 2.61035 
2014 257 9 14 18 15 12 459300 65.0353 -16.5858 3.0498 
2014 257 9 14 18 17 14 131199 65.035 -16.5858 2.90332 
2014 257 9 14 18 51 21 583999 65.1248 -16.3356 4.33887 
2014 257 9 14 19 2 23 292300 65.1245 -16.3445 4.01172 
2014 257 9 14 19 42 0 420517 65.0338 -16.5901 3.16699 
2014 257 9 14 19 51 43 163899 65.0324 -16.5836 3.28418 
2014 257 9 14 19 51 50 919299 65.0346 -16.5921 3.29395 
2014 257 9 14 19 53 28 553899 65.0354 -16.5763 3.96777 
2014 257 9 14 20 48 24 624300 65.0342 -16.5867 3.20605 
2014 257 9 14 21 22 37 618499 65.0378 -16.5798 2.7959 
2014 257 9 14 21 25 6 179999 65.0373 -16.5835 3.01074 
2014 257 9 14 21 25 59 580399 65.0337 -16.5876 3.15723 
2014 257 9 14 21 44 19 538199 65.0376 -16.5831 2.7666 
2014 257 9 14 21 52 20 346499 65.0363 -16.5832 2.78613 
2014 257 9 14 21 55 15 923999 65.0381 -16.5802 2.62988 
2014 257 9 14 21 57 32 495100 65.0394 -16.5171 3.95801 
2014 257 9 14 22 11 23 737200 65.0438 -16.5865 3.20117 
2014 257 9 14 22 29 21 180199 65.1395 -16.3104 4.85645 
2014 257 9 14 22 34 33 154899 65.0368 -16.601 3.16699 
2014 257 9 14 22 51 33 753399 65.0438 -16.5122 3.6748 
2014 257 9 14 23 13 28 627099 65.1651 -16.4205 2.13184 
2014 257 9 14 23 42 42 816299 65.0365 -16.5782 2.62012 
2014 257 9 14 23 43 24 912600 65.0358 -16.5797 2.73242 
2014 257 9 14 23 44 9 428100 65.034 -16.5884 3.24512 
2014 257 9 14 23 45 35 220100 65.037 -16.5807 2.65918 
2014 257 9 14 23 46 26 42799 65.0365 -16.5811 2.78613 
2014 257 9 14 23 51 34 486600 65.0348 -16.5883 3.14746 
2014 257 9 14 23 52 20 787800 65.0371 -16.5848 2.59082 
2014 258 9 15 0 9 19 572399 65.1231 -16.3461 3.90918 
2014 258 9 15 0 28 25 590099 65.1126 -16.3775 2.69824 
2014 258 9 15 0 30 51 553300 65.1193 -16.3895 4.70508 
2014 258 9 15 0 57 23 503199 65.0482 -16.5225 5.91113 
2014 258 9 15 1 40 7 911030 65.0927 -16.4037 4.2168 
2014 258 9 15 1 50 28 485800 65.0439 -16.503 2.63965 
2014 258 9 15 2 26 21 491499 65.0983 -16.4117 2.71777 
2014 258 9 15 2 39 55 64999 65.0183 -16.5995 3.08398 
2014 258 9 15 2 52 42 679999 65.2119 -16.3558 2.99609 
2014 258 9 15 4 2 6 134330 65.1659 -16.4487 4.29004 
2014 258 9 15 4 3 0 290771 65.0977 -16.4117 2.78613 
2014 258 9 15 4 8 35 185499 65.0479 -16.5557 2.19043 
2014 258 9 15 4 13 41 278500 65.2115 -16.3552 3.00098 
2014 258 9 15 4 21 56 429299 65.1651 -16.4501 4.51465 
2014 258 9 15 4 36 15 991400 65.059 -16.5576 2.32715 
2014 258 9 15 4 39 40 465400 65.1097 -16.3765 2.85449 
2014 258 9 15 4 53 42 177300 65.0335 -16.5897 3.1084 
2014 258 9 15 4 56 57 454399 65.0612 -16.5507 2.03418 
2014 258 9 15 5 26 15 265200 65.0571 -16.31 6.30176 
2014 258 9 15 6 7 47 999699 65.0551 -16.314 5.59863 
2014 258 9 15 6 8 11 696300 65.0583 -16.307 5.69629 
2014 258 9 15 6 12 15 378000 65.1121 -16.3759 2.72754 
2014 258 9 15 6 27 16 841400 65.1413 -16.3069 4.90527 
2014 258 9 15 6 30 6 396119 65.2179 -16.3483 4.49512 
2014 258 9 15 6 32 19 205999 65.038 -16.5837 3.80664 
2014 258 9 15 6 38 39 314999 65.0347 -16.5821 2.8252 
2014 258 9 15 6 45 55 56300 65.0173 -16.6085 3.74316 
2014 258 9 15 6 54 29 771300 65.119 -16.3665 2.93262 
2014 258 9 15 7 44 21 566299 65.0401 -16.5771 2.66895 
2014 258 9 15 7 50 18 371600 65.0415 -16.5782 2.5127 
2014 258 9 15 7 50 43 915100 65.1397 -16.2986 4.41211 
2014 258 9 15 7 51 51 854500 65.0397 -16.5813 2.83496 
2014 258 9 15 8 5 7 379870 65.021 -16.6955 5.47168 
2014 258 9 15 8 15 32 608699 65.0394 -16.5784 2.8252 
2014 258 9 15 8 48 10 792500 65.1753 -16.2818 1.43848 
2014 258 9 15 9 31 21 855299 65.0371 -16.5343 3.35254 
2014 258 9 15 9 59 36 557299 65.0184 -16.6006 3.09863 
2014 258 9 15 10 16 34 926200 65.0383 -16.5752 2.78613 
2014 258 9 15 10 27 16 834599 65.0363 -16.5861 3.31348 
2014 258 9 15 10 36 35 422899 65.0189 -16.5951 3.28418 
2014 258 9 15 10 56 58 492100 65.0327 -16.5881 3.0791 
2014 258 9 15 11 14 40 499800 65.016 -16.5975 3.26465 
2014 258 9 15 12 30 36 695799 65.0302 -16.5991 2.98145 
2014 258 9 15 12 57 31 570499 65.1717 -16.2799 1.94141 
2014 258 9 15 13 1 33 880400 65.2129 -16.354 2.99609 
2014 258 9 15 13 29 46 552999 65.0388 -16.5909 3.27441 
2014 258 9 15 13 30 19 850600 65.0371 -16.5819 2.80566 
2014 258 9 15 13 33 22 786600 65.03 -16.5991 3.22559 
2014 258 9 15 14 15 46 576099 65.1142 -16.3744 2.69824 
2014 258 9 15 14 35 58 112900 65.0331 -16.5988 2.84473 
2014 258 9 15 14 36 40 633299 65.0328 -16.5931 2.7959 
2014 258 9 15 14 54 50 251899 65.0284 -16.598 3.05957 
2014 258 9 15 15 3 9 72929 65.1421 -16.3039 4.81738 
2014 258 9 15 15 6 54 786700 65.0332 -16.5901 2.98145 
2014 258 9 15 15 15 46 268599 65.0319 -16.589 2.77637 
2014 258 9 15 16 43 42 639800 65.0139 -16.663 2.03418 
2014 258 9 15 17 13 17 166899 65.1094 -16.3703 4.80762 
2014 258 9 15 17 34 37 223599 65.1134 -16.3757 2.89355 
2014 258 9 15 17 34 58 901899 65.1138 -16.3776 2.75195 
2014 258 9 15 17 35 37 285299 65.1132 -16.3791 2.66895 
2014 258 9 15 17 51 8 175850 65.1096 -16.3294 5.26172 
2014 258 9 15 18 38 38 775900 65.1102 -16.3675 4.20703 
2014 258 9 15 18 53 28 711900 65.1458 -16.3214 3.85059 
2014 258 9 15 19 21 45 922299 65.0265 -16.5969 3.15723 
2014 258 9 15 20 15 59 867300 65.113 -16.3654 3.81152 
2014 258 9 15 20 16 51 208700 65.11 -16.3603 5.27637 
2014 258 9 15 20 26 8 261630 65.2111 -16.3563 2.92773 
2014 258 9 15 20 30 44 205599 65.0397 -16.5808 3.32324 
2014 258 9 15 21 3 46 417200 65.2141 -16.3516 2.50293 
2014 258 9 15 21 57 52 75299 65.1805 -16.2646 0.901367 
2014 258 9 15 22 4 33 733499 65.0933 -16.3848 2.68848 
2014 258 9 15 22 9 1 719020 65.0341 -16.5433 4.37793 
2014 258 9 15 22 17 32 975499 65.0472 -16.2005 -0.416992 
2014 258 9 15 23 15 18 270600 65.2339 -16.3588 2.4248 
2014 258 9 15 23 26 36 423699 65.1124 -16.3787 2.81543 
2014 259 9 16 1 10 11 483200 65.1442 -16.3216 3.97754 
2014 259 9 16 1 17 49 45299 65.1807 -16.2638 0.979492 
2014 259 9 16 1 25 5 91840 65.0293 -16.5917 3.45996 
2014 259 9 16 1 25 25 977499 65.027 -16.5961 3.28418 
2014 259 9 16 1 33 1 150449 65.0316 -16.5857 2.86426 
2014 259 9 16 1 40 11 109199 65.1181 -16.3591 3.7041 
2014 259 9 16 1 43 12 617200 65.182 -16.2628 1.01855 
2014 259 9 16 2 19 31 493300 65.2096 -16.3606 2.53711 
2014 259 9 16 3 26 1 628190 65.1817 -16.2745 1.24316 
2014 259 9 16 5 36 21 835300 65.0319 -16.5886 3.01074 
2014 259 9 16 5 52 41 98199 65.1143 -16.3759 4.00195 
2014 259 9 16 6 24 37 94599 65.143 -16.3194 3.89453 
2014 259 9 16 8 1 24 97200 65.1134 -16.3778 5.14941 
2014 259 9 16 9 12 18 433900 65.115 -16.3756 3.57715 
2014 259 9 16 9 16 58 346499 65.1081 -16.3879 4.44629 
2014 259 9 16 10 46 33 701399 65.1138 -16.3477 4.54883 
2014 259 9 16 11 6 53 479500 65.2004 -16.2509 0.920898 
2014 259 9 16 11 32 28 655599 65.1331 -16.331 3.94824 
2014 259 9 16 12 32 8 40800 65.1693 -16.2849 1.53613 
2014 259 9 16 12 41 11 473000 65.0368 -16.5815 2.7959 
2014 259 9 16 12 52 20 153199 65.1133 -16.3832 3.1084 
2014 259 9 16 12 55 49 850099 65.1109 -16.3859 2.78613 
2014 259 9 16 13 4 59 525700 65.1417 -16.3418 2.7959 
2014 259 9 16 14 4 54 88900 65.1113 -16.3811 4.74414 
2014 259 9 16 14 24 43 128799 65.1133 -16.3857 2.93262 
2014 259 9 16 14 29 51 738700 65.1138 -16.3819 2.93262 
2014 259 9 16 15 15 37 779200 65.033 -16.5268 4.11426 
2014 259 9 16 16 2 21 426300 65.1138 -16.3823 3.25488 
2014 259 9 16 16 27 30 974599 65.1106 -16.3721 4.68555 
2014 259 9 16 16 38 25 259199 65.1455 -16.3194 4.09473 
2014 259 9 16 16 42 13 89199 65.1997 -16.2402 1.28223 
2014 259 9 16 16 49 24 256699 65.031 -16.5957 2.93262 
2014 259 9 16 16 56 41 648800 65.2023 -16.2357 2.01465 
2014 259 9 16 18 0 12 811899 65.1139 -16.3834 3.04492 
2014 259 9 16 18 13 57 886000 65.0931 -16.4176 4.00684 
2014 259 9 16 18 23 11 325300 65.0269 -16.7926 4.2998 
2014 259 9 16 19 6 54 865400 65.1129 -16.3799 3.87988 
2014 259 9 16 19 13 0 158829 65.033 -16.5897 2.47363 
2014 259 9 16 19 30 1 151319 65.028 -16.6059 3.16699 
2014 259 9 16 19 35 50 460900 65.0418 -16.5836 2.52246 
2014 259 9 16 20 15 53 530599 65.1132 -16.3675 4.3584 
2014 259 9 16 20 37 31 922000 65.1129 -16.3843 4.39258 
2014 259 9 16 21 17 40 712600 65.0315 -16.5969 2.83496 
2014 259 9 16 21 48 40 636400 65.1426 -16.3367 2.8252 
2014 259 9 16 22 5 35 583500 65.0816 -16.4962 4.85645 
2014 260 9 17 0 18 13 591900 65.03 -16.6152 3.3623 
2014 260 9 17 0 31 36 999800 65.0296 -16.6256 3.81152 
2014 260 9 17 0 39 55 741700 65.1136 -16.3699 3.93848 
2014 260 9 17 0 55 17 320299 65.0283 -16.5951 3.05957 
2014 260 9 17 1 14 24 598400 65.0337 -16.588 2.56152 
2014 260 9 17 1 22 26 33400 65.0368 -16.6126 3.34277 
2014 260 9 17 1 34 58 5699 65.1125 -16.3756 3.66016 
2014 260 9 17 1 35 12 313299 65.1121 -16.3767 3.66504 
2014 260 9 17 1 37 28 489200 65.1111 -16.3801 2.94238 
2014 260 9 17 1 56 48 832500 65.2953 -15.9725 36.9902 
2014 260 9 17 1 56 59 319299 65.1784 -16.2669 0.833008 
2014 260 9 17 1 57 36 8600 65.1048 -16.3957 1.28223 
2014 260 9 17 2 4 15 734199 65.1009 -16.411 2.4248 
2014 260 9 17 2 18 24 84199 65.1153 -16.3772 3.08887 
2014 260 9 17 2 18 54 393399 65.1196 -16.3701 4.37793 
2014 260 9 17 2 22 32 6799 65.1156 -16.3809 2.7959 
2014 260 9 17 2 24 36 531300 65.1152 -16.3683 3.80664 
2014 260 9 17 2 33 10 390800 65.0315 -16.5932 2.78613 
2014 260 9 17 2 41 35 162599 65.0659 -16.4376 3.54785 
2014 260 9 17 2 49 2 246869 65.1071 -16.3857 1.28711 
2014 260 9 17 2 50 18 659700 65.0656 -16.4372 3.63574 
2014 260 9 17 2 53 21 79499 65.117 -16.3733 3.15723 
2014 260 9 17 2 56 43 740099 65.1132 -16.3778 4.21191 
2014 260 9 17 3 10 19 89900 65.111 -16.3654 4.74414 
2014 260 9 17 3 13 53 398400 65.1135 -16.3674 5.3252 
2014 260 9 17 3 18 48 116199 65.115 -16.3619 4.23145 
2014 260 9 17 3 23 37 138800 65.1041 -16.3854 2.30762 
2014 260 9 17 3 27 35 195300 65.1161 -16.3788 2.91309 
2014 260 9 17 4 31 4 860949 65.2366 -16.3327 4.05566 
2014 260 9 17 4 31 47 974899 65.2123 -16.3564 2.96191 
2014 260 9 17 4 48 56 48200 65.1144 -16.38 3.16211 
2014 260 9 17 4 56 28 941199 65.113 -16.3708 3.85059 
2014 260 9 17 5 25 53 87200 65.1341 -16.3284 4.33887 
2014 260 9 17 5 37 1 237940 65.1155 -16.3784 2.85449 
2014 260 9 17 5 47 11 524400 65.1245 -16.3344 3.63574 
2014 260 9 17 5 57 37 329200 65.1324 -16.3365 4.3584 
2014 260 9 17 6 1 43 13700 65.1153 -16.3741 3.63086 
2014 260 9 17 6 4 40 796500 65.1331 -16.3476 3.78223 
2014 260 9 17 6 4 48 321599 65.1162 -16.3738 3.59668 
2014 260 9 17 6 7 0 755083 65.0357 -16.5779 2.59082 
2014 260 9 17 6 13 34 487000 65.1163 -16.3763 3.03027 
2014 260 9 17 6 17 19 252600 65.0374 -16.5877 3.32324 
2014 260 9 17 7 28 11 420600 65.1256 -16.3367 3.00098 
2014 260 9 17 7 35 33 76799 65.1118 -16.3827 3.57227 
2014 260 9 17 7 37 50 988999 65.1075 -16.379 4.60742 
2014 260 9 17 7 39 33 825699 65.1163 -16.3767 2.97168 
2014 260 9 17 8 5 49 368999 65.1134 -16.3826 2.84961 
2014 260 9 17 8 32 6 341599 65.1143 -16.3775 2.94727 
2014 260 9 17 8 32 32 739600 65.0484 -16.3999 5.19824 
2014 260 9 17 8 56 56 553199 65.1143 -16.3815 2.95215 
2014 260 9 17 9 21 42 152900 65.1272 -16.3322 3.5918 
2014 260 9 17 9 38 24 173700 65.1123 -16.3568 5.02246 
2014 260 9 17 9 40 59 806899 65.1143 -16.3759 3.78711 
2014 260 9 17 9 41 29 364899 65.1138 -16.3811 2.94238 
2014 260 9 17 9 57 37 322699 65.1826 -16.2648 0.891602 
2014 260 9 17 10 6 50 511899 65.1157 -16.3738 3.33301 
2014 260 9 17 10 8 3 462730 65.2718 -16.0957 36.9561 
2014 260 9 17 10 8 13 734899 65.1902 -16.2637 1.59473 
2014 260 9 17 10 42 27 358599 65.1887 -16.2717 1.35059 
2014 260 9 17 10 50 46 455599 65.0316 -16.5845 3.33301 
2014 260 9 17 11 4 41 588400 65.1144 -16.3808 3.66992 
2014 260 9 17 11 11 13 185900 65.1108 -16.3498 5.39355 
2014 260 9 17 11 34 39 155099 65.1109 -16.3596 5.85742 
2014 260 9 17 12 20 48 355499 65.1112 -16.3778 3.72852 
2014 260 9 17 12 28 7 703229 65.1283 -16.4187 6.73145 
2014 260 9 17 12 35 47 958799 65.0402 -16.7848 4.09473 
2014 260 9 17 12 37 8 404529 65.2137 -16.351 2.77148 
2014 260 9 17 12 41 46 772899 65.2102 -16.3545 2.52246 
2014 260 9 17 12 46 4 98300 65.1805 -16.2688 1.05762 
2014 260 9 17 13 3 33 493499 65.1641 -16.4211 5.14941 
2014 260 9 17 13 16 34 766100 65.1122 -16.3752 3.63086 
2014 260 9 17 14 13 10 534599 65.0808 -16.4942 5.28613 
2014 260 9 17 14 49 51 247900 65.1082 -16.363 5.3252 
2014 260 9 17 15 31 17 306100 65.0441 -16.7833 4.27051 
2014 260 9 17 15 45 15 579299 65.1158 -16.3635 4.69043 
2014 260 9 17 16 0 3 382000 65.2126 -16.358 2.4834 
2014 260 9 17 16 44 29 536699 65.0298 -16.5892 3.20605 
2014 260 9 17 17 28 51 240400 65.2092 -16.3021 4.15332 
2014 260 9 17 17 30 27 940999 65.2195 -16.3156 1.39941 
2014 260 9 17 17 30 52 963000 65.0984 -16.4119 1.90234 
2014 260 9 17 17 50 57 673400 65.1793 -16.2706 1.02832 
2014 260 9 17 18 50 2 370140 65.2169 -16.3501 2.64941 
2014 260 9 17 19 12 43 303600 65.2151 -16.3523 2.59082 
2014 260 9 17 19 49 0 896871 65.1327 -16.3389 4.09473 
2014 260 9 17 19 58 44 688200 65.0124 -16.6648 2.63965 
2014 260 9 17 19 59 17 793900 65.1115 -16.3851 2.8252 
